recipe_urls,recipe_name,ingredients,ingredients_parsed
https://cuisine-facile.com/entrees/recette-potage-celeri-et-sesame.php,Potage céleri et sésame,"['1 500 g de céleri-rave', '2 1 litre de lait entier', '3 30 g de graines de sésame', '4 30 g de farine', '5 30 g de beurre', '6 100 g de purée de sésame (tahineh)', '7 sel', '8 poivre']",celeri rave litre lait entier graines sesame farine beurre puree sesame sel poivre
https://cuisine-facile.com/entrees/recette-potage-cremeux-legumes-hiver.php,Potage crémeux aux légumes d'hiver,"['1 2 carottes', '2 200 g de chou-fleur', '3 2 poireaux', '4 3 navets', '5 200 g de céleri-rave', '6 1 betterave crue', '7 200 g de radis', '8 1 oignon', '9 1 cube de bouillon de volaille', ""10 5 cuillères à soupe d'huile d'olive"", '11 250 ml de crème fraiche liquide', '12 1 cuillère à soupe de moutarde', '13 sel', '14 poivre']",carottes chou fleur poireaux navets celeri rave betterave crue radis oignon cube bouillon volaille cuilleres a soupe creme fraiche liquide cuillere a soupe moutarde sel poivre
https://cuisine-facile.com/entrees/recette-potage-automne-potimarron-celeri.php,Potage d'automne potimarron-céleri,"['1 1 céleri-rave', '2 1 potimarron', '3 1 oignon', ""4 5 cuillères à soupe d'huile d'olive"", '5 1 litre de lait entier', '6 1 cuillère à soupe de moutarde', '7 sel', '8 poivre']",celeri rave potimarron oignon cuilleres a soupe litre lait entier cuillere a soupe moutarde sel poivre
https://cuisine-facile.com/entrees/recette-potage-topinavet.php,Potage topinavet,"['1 500 g de topinambour', '2 500 g de navet', '3 1 oignon', '4 30 g de beurre', ""5 1 litre d'eau"", '6 1 cube de bouillon de volaille', '7 20 g de Parmigiano reggiano (Parmesan) (facultatif)', '8 sel', '9 poivre']",topinambour navet oignon beurre litre cube bouillon volaille parmigiano reggiano sel poivre
https://cuisine-facile.com/entrees/recette-potages-de-fanes.php,Potages de fanes,"['1 200 g de fanes de légumes', '2 2 pommes de terre', '3 2 échalotes', '4 50 g de beurre', ""5 1 litre 500 ml d'eau""]",fanes legume pommes terre echalotes beurre litre
https://cuisine-facile.com/entrees/recette-presse-legumes-frais.php,Pressé de légumes frais,"['1 2 tomates', '2 1 avocat', '3 1 citron vert', '4 1 oignon rouge', '5 2 œufs durs', ""6 8 filets d'anchois"", '7 Sauce vinaigrette', '8 sel fin']",tomates avocat citron vert oignon oeufs durs filet sauce vinaigrette sel fin
https://cuisine-facile.com/entrees/recette-puree-topinambours-foie-gras.php,Purée de topinambours au foie gras,"['1 80 g de Foie gras', '2 250 g de topinambour', '3 150 g de pommes de terre', '4 40 g de beurre', '5 40 g de crème fraiche', '6 sel', '7 poivre']",foie gras topinambour pommes terre beurre creme fraiche sel poivre
https://cuisine-facile.com/entrees/recette-quiche-saumon-epinards.php,Quiche saumon-épinards,"[""1 400 g d'épinards cuits"", '2 250 g de saumon fumé', ""3 500 g d'Appareil à quiche"", '4 300 g de Pâte brisée', '5 10 feuilles de basilic', '6 50 g de Comté', '7 sel fin', '8 poivre']",cuits saumon fume a quiche pate brisee feuilles basilic comte sel fin poivre
https://cuisine-facile.com/entrees/recette-ramequins-pommes-duchesse.php,Ramequins de pommes duchesse,"['1 1 kg de pommes de terre', '2 125 g de crème fraiche', '3 100 g de beurre', '4 125 g de lardons', ""5 3 jaunes d'œuf"", '6 1 pincée de noix de muscade râpée', ""7 3 cuillères à soupe d'huile d'olive"", '8 200 g de Fondue de poireaux', '9 sel', '10 poivre']",kg pommes terre creme fraiche beurre lardons jaunes pincee noix muscade rapee cuilleres a soupe fondue poireaux sel poivre
https://cuisine-facile.com/entrees/recette-sables-cajou-et-parmesan.php,Sablés cajou et Parmesan,"['1 80 g de noix de cajou', '2 125 g de farine', '3 125 g de beurre', '4 1 œuf', '5 80 g de Parmigiano reggiano (Parmesan)', '6 ½ petite cuillère de sel', '7 20 g de dorure (facultatif)', '8 30 g de Parmigiano reggiano (Parmesan) (facultatif)']",noix cajou farine beurre oeuf parmigiano reggiano cuillere sel dorure parmigiano reggiano
https://cuisine-facile.com/entrees/recette-sacristains-saumon-fume.php,Sacristains au saumon fumé,"['1 300 g de Pâte feuilletée', '2 4 tranches de saumon fumé', ""3 1 jaune d'œuf"", '4 poivre']",pate feuilletee tranche saumon fume jaune poivre
https://cuisine-facile.com/entrees/recette-salade-au-concombre-avocat-et-moules.php,"Salade au concombre, avocat et moules","['1 350 g de concombre', '2 1 oignon nouveau', '3 persil', '4 1 avocat', '5 1 cuillère à soupe de jus de citron vert', '6 250 g de moules cuites', '7 4 cuillères à soupe de Sauce rémoulade', '8 1 fleur de ciboulette (facultatif)', '9 sel', '10 poivre']",concombre oignon nouveau persil avocat cuillere a soupe jus citron vert moules cuites cuilleres a soupe sauce remoulade fleur ciboulette sel poivre
https://cuisine-facile.com/entrees/recette-salade-chou-fleur-et-oeufs-durs.php,Salade chou fleur et oeufs durs,"['1 750 g de chou-fleur', '2 4 œufs durs', '3 persil', '4 ciboulette', '5 3 cuillères à soupe de Sauce rémoulade']",chou fleur oeufs durs persil ciboulette cuilleres a soupe sauce remoulade
https://cuisine-facile.com/entrees/recette-salade-chou-fleur-et-pois-chiche.php,Salade chou fleur et pois chiche,"['1 800 g de chou-fleur', '2 10 radis', '3 300 g de pois chiche en boite', '4 herbes de votre choix', '5 150 g de Sauce rémoulade']",chou fleur radis poi chiche boite herbes choix sauce remoulade
https://cuisine-facile.com/entrees/recette-salade-chou-fleur-poulet-et-avocat.php,"Salade chou fleur, poulet et avocat","['1 600 g de chou-fleur', '2 2 oignons nouveaux', '3 300 g de poulet cuit', '4 2 avocats', '5 4 cuillères à soupe de Sauce rémoulade']",chou fleur oignons nouveaux poulet cuit avocats cuilleres a soupe sauce remoulade
https://cuisine-facile.com/entrees/recette-salade-citronnee-de-choux-et-pommes-de-terre.php,Salade citronnée de choux et pommes de terre,"['1 1 citron', ""2 4 cuillères à soupe d'huile d'olive"", '3 700 g de chou', '4 1 oignon nouveau', '5 persil', '6 500 g de pommes de terre cuites', '7 sel', '8 poivre']",citron cuilleres a soupe chou oignon nouveau persil pommes terre cuites sel poivre
https://cuisine-facile.com/entrees/recette-salade-concombres-tomates-muticolores.php,Salade concombres-tomates muticolores,"['1 600 g de tomate', '2 1 concombre', '3 100 g de feta', ""4 4 cuillères à soupe d'huile d'olive"", '5 1 citron', '6 2 cuillères à soupe de Tapenade (facultatif)', '7 sel', '8 poivre']",tomate concombre feta cuilleres a soupe citron cuilleres a soupe tapenade sel poivre
https://cuisine-facile.com/entrees/recette-salade-cornouaillaise.php,Salade cornouaillaise,"['1 500 g de haricots blancs', '2 2 feuilles de laurier', '3 2 tranches de pain', '4 20 g de beurre', ""5 100 g de thon à l'huile"", '6 herbes de votre choix', '7 5 cuillères à soupe de Sauce vinaigrette']",haricot blanc feuilles laurier tranche pain beurre thon a herbes choix cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-cretoise.php,Salade Crétoise,"['1 4 tomates', ""2 150 g d'oignon nouveau"", '3 150 g de feta', ""4 50 g de thon à l'huile"", ""5 5 cuillères à soupe d'huile d'olive"", '6 2 cuillères à soupe de jus de citron', '7 sel', '8 poivre']",tomates nouveau feta thon a cuilleres a soupe cuilleres a soupe jus citron sel poivre
https://cuisine-facile.com/entrees/recette-salade-croquante.php,Salade croquante,"['1 100 g de pignons de pin', '2 150 g de radis', '3 1 concombre', '4 2 œufs', '5 200 g de riz cuit', '6 150 g de Sauce rémoulade', '7 herbes de votre choix']",pignons pin radis concombre oeufs riz cuit sauce remoulade herbes choix
https://cuisine-facile.com/entrees/recette-salade-croquante-printemps.php,Salade croquante de printemps,"['1 150 g de courgette', '2 150 g de radis', '3 150 g de chou-fleur', '4 1 oignon nouveau', '5 150 g de betterave crue', '6 persil', '7 ciboulette', '8 6 cuillères à soupe de Sauce vinaigrette']",courgette radis chou fleur oignon nouveau betterave crue persil ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-croquante-radis-et-carottes.php,Salade croquante radis et carottes,"['1 50 g de radis', '2 1 oignon nouveau', '3 ciboulette', '4 4 carottes', '5 5 cuillères à soupe de Sauce vinaigrette']",radis oignon nouveau ciboulette carottes cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-cubique.php,Salade cubique,"['1 150 g de concombre', '2 150 g de courgette', '3 100 g de betterave crue', '4 80 g de saumon fumé', '5 100 g de Comté', '6 herbes de votre choix', '7 6 cuillères à soupe de Sauce vinaigrette', '8 sel fin', ""9 1 cuillère à soupe d'huile d'olive"", '10 1 cuillère à soupe de jus de citron', ""11 1 cuillère à soupe d'huile d'olive"", '12 1 cuillère à soupe de jus de citron']",concombre courgette betterave crue saumon fume comte herbes choix cuilleres a soupe sauce vinaigrette sel fin cuillere a soupe cuillere a soupe jus citron cuillere a soupe cuillere a soupe jus citron
https://cuisine-facile.com/entrees/recette-salade-asperges-blanches.php,Salade d'asperges blanches,"[""1 300 g d'asperges"", '2 2 tranches de pain', '3 2 cuillères à soupe de Beurre clarifié', '4 3 œufs durs', '5 persil', '6 ciboulette', '7 4 cuillères à soupe de Sauce vinaigrette']",tranche pain cuilleres a soupe beurre clarifie oeufs durs persil ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-avocat-artichaut-poulet.php,"Salade d'avocat, artichaut et poulet","['1 1 avocat', '2 1 oignon nouveau', '3 200 g de poulet cuit', ""4 200 g de fond d'artichaut"", '5 ciboulette', '6 4 cuillères à soupe de Sauce vinaigrette']",avocat oignon nouveau poulet cuit fond ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-endives-a-la-comtoise.php,Salade d'endives à la Comtoise,"[""1 400 g d'endive"", '2 150 g de lardons fumés', ""3 1 cuillère à soupe d'huile"", '4 150 g de Comté', '5 persil', '6 5 cuillères à soupe de Sauce vinaigrette']",lardons fume cuillere a soupe comte persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-endives-comtoise.php,Salade d'endives Comtoise,"['1 100 g de Comté', '2 100 g de saucisse de Morteau cuite', ""3 500 g d'endive"", '4 2 tranches de pain', '5 2 cuillères à soupe de Beurre clarifié', '6 persil', '7 5 cuillères à soupe de Sauce vinaigrette']",comte saucisse morteau cuite tranche pain cuilleres a soupe beurre clarifie persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-endives-croutons-fromage.php,Salade d'endives croutons-fromage,"['1 1 oignon nouveau', ""2 500 g d'endive"", '3 2 tranches de pain', '4 50 g de fromage', ""5 2 cuillères à soupe d'huile d'olive"", '6 ciboulette', '7 5 cuillères à soupe de Sauce vinaigrette']",oignon nouveau tranche pain fromage cuilleres a soupe ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-endives-et-brocoli-du-cap.php,Salade d'endives et brocoli du Cap,"['1 4 endives', '2 400 g de brocoli du Cap', '3 50 g de radis', ""4 3 cuillères à soupe d'herbes de votre choix"", '5 5 cuillères à soupe de Sauce vinaigrette']",endive brocoli cap radis cuilleres a soupe choix cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-endives-rouge-de-bistrot.php,Salade d'endives rouge de bistrot,"[""1 750 g d'endive rouge"", '2 persil', '3 2 œufs durs', '4 2 tranches de pain', ""5 1 cuillère à soupe d'huile d'olive"", '6 2 tranches de jambon fumé', ""7 3 cuillères à soupe d'huile d'olive"", '8 4 cuillères à soupe de Sauce rémoulade']",persil oeufs durs tranche pain cuillere a soupe tranche jambon fume cuilleres a soupe cuilleres a soupe sauce remoulade
https://cuisine-facile.com/entrees/recette-salade-epinards-frais.php,Salade d'épinards frais,"['1 1 oignon nouveau', ""2 400 g d'épinards frais"", '3 1 tranche de pain', ""4 1 cuillère à soupe d'huile d'olive"", '5 100 g de lardons', '6 2 œufs durs', '7 persil', '8 5 cuillères à soupe de Sauce vinaigrette']",oignon nouveau tranche pain cuillere a soupe lardons oeufs durs persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-betteraves-a-la-polonaise.php,Salade de betteraves à la polonaise,"['1 2 pommes de terre cuites', '2 1 saucisse', '3 400 g de betterave crue', '4 persil', '5 5 cuillères à soupe de Sauce vinaigrette']",pommes terre cuites saucisse betterave crue persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-betteraves-crues.php,Salade de betteraves croquantes,"['1 400 g de betterave crue', ""2 30 g d'oignon"", '3 50 g de cerneaux de noix', '4 50 g de Parmigiano reggiano (Parmesan)', '5 persil', ""6 6 cuillères à soupe d'huile d'olive"", '7 1 cuillère à soupe de vinaigre', '8 1 cuillère à soupe de vinaigre balsamique', '9 1 cuillère à soupe de moutarde', '10 sel', '11 poivre']",betterave crue cerneaux noix parmigiano reggiano persil cuilleres a soupe cuillere a soupe vinaigre cuillere a soupe vinaigre balsamique cuillere a soupe moutarde sel poivre
https://cuisine-facile.com/entrees/recette-salade-betteraves-poulet-grille.php,Salade de betteraves et poulet grillé,"['1 300 g de betterave crue', ""2 100 g d'amandes entières"", '3 200 g de filet de poulet', ""4 2 cuillères à soupe d'huile d'olive"", '5 200 g de pommes de terre cuites', ""6 2 petites cuillère d'huile d'olive"", ""7 3 cuillères à soupe d'herbes de votre choix"", '8 5 cuillères à soupe de Sauce vinaigrette', '9 sel', '10 poivre']",betterave crue entieres filet poulet cuilleres a soupe pommes terre cuites cuillere cuilleres a soupe choix cuilleres a soupe sauce vinaigrette sel poivre
https://cuisine-facile.com/entrees/recette-salade-de-betteraves-et-radis-noirs.php,Salade de betteraves et radis noirs,"['1 2 radis noirs', '2 3 betteraves crues', '3 30 g de cerneaux de noix', '4 persil', '5 Sauce vinaigrette']",radis noirs betteraves crues cerneaux noix persil sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-betteraves-facon-bistrot.php,Salade de betteraves façon bistrot,"['1 600 g de betterave crue', '2 2 cuillères à soupe de vinaigre', '3 2 tranches de pain', '4 2 cuillères à soupe de Beurre clarifié', '5 2 tranches de jambon cru', '6 persil', '7 3 cuillères à soupe de Sauce rémoulade', '8 sel', '9 poivre']",betterave crue cuilleres a soupe vinaigre tranche pain cuilleres a soupe beurre clarifie tranche jambon cru persil cuilleres a soupe sauce remoulade sel poivre
https://cuisine-facile.com/entrees/recette-salade-cervelas.php,Salade de cervelas,"['1 200 g de cervelas', '2 500 g de pommes de terre', '3 50 g de cornichons au vinaigre', '4 persil', '5 4 cuillères à soupe de Sauce vinaigrette']",cervelas pommes terre cornichons vinaigre persil cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-chou-bistrot.php,"Salade de chou ""bistrot""","['1 300 g de chou vert', '2 300 g de pommes de terre cuites', ""3 3 cuillères à soupe d'huile"", '4 100 g de lardons', '5 2 œufs durs', '6 herbes de votre choix', '7 Sauce vinaigrette']",chou vert pommes terre cuites cuilleres a soupe lardons oeufs durs herbes choix sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-chou-fleur-haricots-rouges-et-avocat.php,"Salade de chou fleur, haricots rouges et avocat","['1 300 g de chou-fleur', '2 300 g de haricots rouges', '3 1 avocat', '4 herbes de votre choix', '5 150 g de Sauce rémoulade']",chou fleur haricot avocat herbes choix sauce remoulade
https://cuisine-facile.com/entrees/recette-salade-chou-rouge-ciboule.php,Salade de chou rouge à la ciboule,"['1 250 g de chou rouge', '2 1 bouquet de ciboulette', '3 5 cuillères à soupe de Sauce vinaigrette']",chou bouquet ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-chou-rouge-aux-amandes-torrefiees.php,Salade de chou rouge aux amandes torréfiées,"['1 700 g de chou rouge', '2 50 g de radis', ""3 75 g d'amandes entières"", '4 persil', '5 fleur de ciboulette (facultatif)', '6 5 cuillères à soupe de Sauce vinaigrette']",chou radis entieres persil fleur ciboulette cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-chou-rouge-de-nanou.php,Salade de chou rouge de Nanou,"['1 700 g de chou rouge', '2 100 g de Parmigiano reggiano (Parmesan)', '3 persil', '4 ciboulette', '5 2 tranches de pain', '6 2 cuillères à soupe de Beurre clarifié', '7 5 cuillères à soupe de Sauce vinaigrette']",chou parmigiano reggiano persil ciboulette tranche pain cuilleres a soupe beurre clarifie cuilleres a soupe sauce vinaigrette
https://cuisine-facile.com/entrees/recette-salade-de-chou-fleur-bicolore.php,Salade de chou-fleur bicolore,"['1 2 chou-fleurs', '2 150 g de Sauce rémoulette']",chou fleurs sauce remoulette
